id,parent_id,language,segment_audio,full_audio,lyrics_file,features,youtube,title,artist
english_0008_seg5,english_0008,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0008_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0008.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0008.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0008_seg5.npy,ytsearch1:Karma - Taylor Swift Official Audio,Karma - Taylor Swift,Taylor Swift
english_0009_seg0,english_0009,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0009_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0009.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0009.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0009_seg0.npy,ytsearch1:Lavender Haze - Taylor Swift Official Audio,Lavender Haze - Taylor Swift,Taylor Swift
english_0009_seg1,english_0009,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0009_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0009.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0009.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0009_seg1.npy,ytsearch1:Lavender Haze - Taylor Swift Official Audio,Lavender Haze - Taylor Swift,Taylor Swift
english_0009_seg2,english_0009,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0009_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0009.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0009.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0009_seg2.npy,ytsearch1:Lavender Haze - Taylor Swift Official Audio,Lavender Haze - Taylor Swift,Taylor Swift
english_0009_seg3,english_0009,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0009_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0009.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0009.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0009_seg3.npy,ytsearch1:Lavender Haze - Taylor Swift Official Audio,Lavender Haze - Taylor Swift,Taylor Swift
english_0009_seg4,english_0009,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0009_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0009.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0009.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0009_seg4.npy,ytsearch1:Lavender Haze - Taylor Swift Official Audio,Lavender Haze - Taylor Swift,Taylor Swift
english_0009_seg5,english_0009,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0009_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0009.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0009.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0009_seg5.npy,ytsearch1:Lavender Haze - Taylor Swift Official Audio,Lavender Haze - Taylor Swift,Taylor Swift
english_0010_seg0,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg0.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg1,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg1.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg2,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg2.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg3,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg3.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg4,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg4.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg5,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg5.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg6,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg6.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0010_seg7,english_0010,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0010_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0010.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0010.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0010_seg7.npy,ytsearch1:Style - Taylor Swift Official Audio,Style - Taylor Swift,Taylor Swift
english_0011_seg0,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg0.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0011_seg1,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg1.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0011_seg2,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg2.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0011_seg3,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg3.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0011_seg4,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg4.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0011_seg5,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg5.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0011_seg6,english_0011,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0011_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0011.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0011.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0011_seg6.npy,ytsearch1:Bad Blood - Taylor Swift Official Audio,Bad Blood - Taylor Swift,Taylor Swift
english_0012_seg0,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg0.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0012_seg1,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg1.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0012_seg2,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg2.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0012_seg3,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg3.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0012_seg4,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg4.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0012_seg5,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg5.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0012_seg6,english_0012,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0012_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0012.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0012.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0012_seg6.npy,ytsearch1:Wildest Dreams - Taylor Swift Official Audio,Wildest Dreams - Taylor Swift,Taylor Swift
english_0013_seg0,english_0013,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0013_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0013.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0013.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0013_seg0.npy,ytsearch1:Look What You Made Me Do - Taylor Swift Official Audio,Look What You Made Me Do - Taylor Swift,Taylor Swift
english_0013_seg1,english_0013,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0013_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0013.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0013.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0013_seg1.npy,ytsearch1:Look What You Made Me Do - Taylor Swift Official Audio,Look What You Made Me Do - Taylor Swift,Taylor Swift
english_0013_seg2,english_0013,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0013_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0013.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0013.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0013_seg2.npy,ytsearch1:Look What You Made Me Do - Taylor Swift Official Audio,Look What You Made Me Do - Taylor Swift,Taylor Swift
english_0013_seg3,english_0013,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0013_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0013.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0013.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0013_seg3.npy,ytsearch1:Look What You Made Me Do - Taylor Swift Official Audio,Look What You Made Me Do - Taylor Swift,Taylor Swift
english_0013_seg4,english_0013,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0013_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0013.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0013.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0013_seg4.npy,ytsearch1:Look What You Made Me Do - Taylor Swift Official Audio,Look What You Made Me Do - Taylor Swift,Taylor Swift
english_0013_seg5,english_0013,english,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\segments\english_0013_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\audio\english_0013.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\lyrics\english_0013.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\english\features\english_0013_seg5.npy,ytsearch1:Look What You Made Me Do - Taylor Swift Official Audio,Look What You Made Me Do - Taylor Swift,Taylor Swift
